url,region,region_url,price,year,manufacturer,model,condition,fuel,odometer,transmission,drive,size,type,paint_color,image_url,county,state,lat,long,posting_date
https://anchorage.craigslist.org/ctd/d/anchorage-2019-toyota-camry-galactic/7315301551.html,anchorage / mat-su,https://anchorage.craigslist.org,27988,2019,toyota,camry xle automatic,,gas,14821,automatic,fwd,,sedan,blue,https://images.craigslist.org/00k0k_lTi8Iy4JvAlz_0ak07K_600x450.jpg,,ak,61.20327,-149.87054,2021-05-01T07:10:31-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2020-subaru-crosstrek-ice/7315301647.html,anchorage / mat-su,https://anchorage.craigslist.org,28588,2020,subaru,crosstrek limited automatic,,gas,32429,automatic,4wd,,hatchback,silver,https://images.craigslist.org/00V0V_Qu2f3cm2Pez_0ak07K_600x450.jpg,,ak,61.20327,-149.87054,2021-05-01T07:10:45-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2018-subaru-legacy-premium/7315275202.html,anchorage / mat-su,https://anchorage.craigslist.org,16500,2018,subaru,legacy 2.5i premium,excellent,gas,31213,automatic,4wd,mid-size,sedan,black,https://images.craigslist.org/00b0b_bS1WG2RRDryz_0CI0t2_600x450.jpg,,ak,61.217776,-149.966984,2021-05-01T06:20:06-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2019-chevrolet-impala-lt/7315273848.html,anchorage / mat-su,https://anchorage.craigslist.org,19500,2019,chevrolet,impala lt,like new,gas,30152,automatic,fwd,full-size,sedan,grey,https://images.craigslist.org/00202_ero3Ck95cYXz_0CI0t2_600x450.jpg,,ak,61.222139,-150.009384,2021-05-01T06:17:30-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2009-ford-focus-se-low-miles/7315222625.html,anchorage / mat-su,https://anchorage.craigslist.org,5950,2009,ford,focus se,excellent,gas,108679,automatic,fwd,compact,sedan,white,https://images.craigslist.org/00O0O_3Gi2hCXVux7z_0cU09G_600x450.jpg,,ak,61.144526,-149.890937,2021-05-01T03:45:27-0800
https://anchorage.craigslist.org/cto/d/anchorage-2017-jeep-cherokee-4wd/7315201070.html,anchorage / mat-su,https://anchorage.craigslist.org,14200,2017,jeep,grand cherokee,new,gas,52000,automatic,4wd,,,red,https://images.craigslist.org/00l0l_87ZkC5RRDQEz_0ak07K_600x450.jpg,,ak,61.1535,-149.8289,2021-05-01T00:14:39-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2014-kia-optima-financing/7315200052.html,anchorage / mat-su,https://anchorage.craigslist.org,12999,2014,kia,optima,,gas,97935,automatic,fwd,,sedan,red,https://images.craigslist.org/00k0k_77JN6kUTYGbz_0ak07K_600x450.jpg,,ak,61.2116,-149.8761,2021-05-01T00:01:43-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2014-chrysler-financing/7315195671.html,anchorage / mat-su,https://anchorage.craigslist.org,13499,2014,chrysler,200,,other,49544,automatic,fwd,,sedan,black,https://images.craigslist.org/00N0N_1kJZeST2qCKz_0ak07K_600x450.jpg,,ak,61.2116,-149.8761,2021-04-30T23:02:08-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2015-subaru-xv-crosstrek/7315195636.html,anchorage / mat-su,https://anchorage.craigslist.org,21999,2015,subaru,xv crosstrek,,gas,74171,automatic,,,SUV,black,https://images.craigslist.org/00a0a_km9MfT5Wuslz_0ak07K_600x450.jpg,,ak,61.2116,-149.8761,2021-04-30T23:01:52-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2013-scion-tc-financing/7315195584.html,anchorage / mat-su,https://anchorage.craigslist.org,15999,2013,,Scion tC,,gas,77566,automatic,fwd,,other,custom,https://images.craigslist.org/00B0B_pAljKMkk7Hz_0ak07K_600x450.jpg,,ak,61.2116,-149.8761,2021-04-30T23:01:33-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2005-honda-pilot-financing/7315195544.html,anchorage / mat-su,https://anchorage.craigslist.org,9999,2005,honda,pilot,,gas,152728,automatic,4wd,,SUV,black,https://images.craigslist.org/01313_6FeyJlXMhcuz_0ak07K_600x450.jpg,,ak,61.2116,-149.8761,2021-04-30T23:01:20-0800
https://anchorage.craigslist.org/cto/d/anchorage-2014-bmw-x1-37k-miles/7315186726.html,anchorage / mat-su,https://anchorage.craigslist.org,19900,2014,bmw,x1 xdrive28i,excellent,gas,37615,automatic,4wd,,,blue,https://images.craigslist.org/00u0u_70BimHi6NUDz_0CI0t2_600x450.jpg,,ak,61.2116,-149.8761,2021-04-30T21:29:42-0800
https://anchorage.craigslist.org/cto/d/anchorage-toyota-sienna-le-low-miles/7315184477.html,anchorage / mat-su,https://anchorage.craigslist.org,4495,2002,toyota,sienna,,gas,144000,automatic,,,,,https://images.craigslist.org/00h0h_bRulqzGezS7z_08I08I_600x450.jpg,,ak,61.1901,-149.9361,2021-04-30T21:12:03-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2004-gmc-yukon-xl-wd-patriot/7315183688.html,anchorage / mat-su,https://anchorage.craigslist.org,8999,2004,gmc,yukon xl 1500,,gas,205478,automatic,4wd,,SUV,white,https://images.craigslist.org/00X0X_byFbkoVdZqCz_0ak07K_600x450.jpg,,ak,61.1194,-149.8974,2021-04-30T21:06:26-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2006-pontiac-gto-rwd-patriot/7315183679.html,anchorage / mat-su,https://anchorage.craigslist.org,17999,2006,pontiac,gto,,gas,50092,automatic,rwd,,other,black,https://images.craigslist.org/01111_csqpD0znqKlz_0ak07K_600x450.jpg,,ak,61.1194,-149.8974,2021-04-30T21:06:21-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2012-ford-f150-supercrew-cab/7315183661.html,anchorage / mat-su,https://anchorage.craigslist.org,18999,2012,ford,f150 supercrew cab,,gas,187194,automatic,4wd,,pickup,black,https://images.craigslist.org/00M0M_2B9Iu7XDsUzz_0ak07K_600x450.jpg,,ak,61.1194,-149.8974,2021-04-30T21:06:15-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2012-ram-1500-crew-cab-4wd/7315183653.html,anchorage / mat-su,https://anchorage.craigslist.org,19999,2012,ram,1500 crew cab,,gas,134548,automatic,4wd,,pickup,silver,https://images.craigslist.org/00606_fVWFmJyzNpTz_0ak07K_600x450.jpg,,ak,61.1194,-149.8974,2021-04-30T21:06:09-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2012-honda-cr-awd-patriot/7315183638.html,anchorage / mat-su,https://anchorage.craigslist.org,15999,2012,honda,cr-v,,gas,100870,automatic,,,SUV,white,https://images.craigslist.org/00E0E_1Oq7YwmSOvcz_0ak07K_600x450.jpg,,ak,61.1194,-149.8974,2021-04-30T21:06:05-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2006-gmc-sierra-1500-crew-cab/7315183624.html,anchorage / mat-su,https://anchorage.craigslist.org,14999,2006,gmc,sierra 1500 crew cab,,gas,128861,automatic,,,pickup,white,https://images.craigslist.org/00c0c_h6NdyUSo057z_0ak07K_600x450.jpg,,ak,61.1194,-149.8974,2021-04-30T21:06:02-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2015-chevrolet-silverado-1500/7315172750.html,anchorage / mat-su,https://anchorage.craigslist.org,36999,2015,chevrolet,silverado 1500 crew cab,,gas,69549,automatic,4wd,,pickup,silver,https://images.craigslist.org/00q0q_geI7qIHYiXaz_0ak07K_600x450.jpg,,ak,61.1194,-149.8974,2021-04-30T20:01:48-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2006-gmc-sierra-1500-hd-crew/7315172728.html,anchorage / mat-su,https://anchorage.craigslist.org,16999,2006,gmc,sierra 1500 hd crew cab,,gas,176804,automatic,4wd,,pickup,,https://images.craigslist.org/01717_cWMOV329mP6z_0ak07K_600x450.jpg,,ak,61.1194,-149.8974,2021-04-30T20:01:43-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2014-ram-1500-crew-cab-4wd/7315172714.html,anchorage / mat-su,https://anchorage.craigslist.org,29999,2014,ram,1500 crew cab,,gas,114141,automatic,4wd,,pickup,white,https://images.craigslist.org/00202_4RIXczRHRS2z_0ak07K_600x450.jpg,,ak,61.1194,-149.8974,2021-04-30T20:01:37-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2015-gmc-sierra-1500-crew-cab/7315172701.html,anchorage / mat-su,https://anchorage.craigslist.org,39999,2015,gmc,sierra 1500 crew cab,,gas,111545,automatic,4wd,,pickup,blue,https://images.craigslist.org/00v0v_h20UYioQ6Z8z_0ak07K_600x450.jpg,,ak,61.1194,-149.8974,2021-04-30T20:01:32-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2014-ford-f150-supercrew-cab/7315172683.html,anchorage / mat-su,https://anchorage.craigslist.org,29999,2014,ford,f150 supercrew cab,,gas,146614,automatic,4wd,,pickup,blue,https://images.craigslist.org/00101_4lYkwP634pdz_0ak07K_600x450.jpg,,ak,61.1194,-149.8974,2021-04-30T20:01:27-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2007-cadillac-escalade-awd/7315172669.html,anchorage / mat-su,https://anchorage.craigslist.org,22999,2007,cadillac,escalade,,gas,87602,automatic,,,SUV,black,https://images.craigslist.org/00S0S_hxbUutCETVPz_0ak07K_600x450.jpg,,ak,61.1194,-149.8974,2021-04-30T20:01:20-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2010-honda-accord-fwd-patriot/7315172648.html,anchorage / mat-su,https://anchorage.craigslist.org,11999,2010,honda,accord,,gas,81914,automatic,fwd,,sedan,silver,https://images.craigslist.org/00x0x_4LCOELerDyyz_0CI0t2_600x450.jpg,,ak,61.1194,-149.8974,2021-04-30T20:01:13-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2013-ford-f150-supercrew-cab/7315161390.html,anchorage / mat-su,https://anchorage.craigslist.org,27999,2013,ford,f150 supercrew cab,,other,136996,automatic,4wd,,pickup,red,https://images.craigslist.org/00d0d_lIjVBMsK36Uz_0ak07K_600x450.jpg,,ak,61.1194,-149.8974,2021-04-30T19:05:46-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2007-toyota-tundra-crewmax/7315161363.html,anchorage / mat-su,https://anchorage.craigslist.org,19999,2007,toyota,tundra crewmax,,gas,161334,automatic,4wd,,pickup,red,https://images.craigslist.org/00O0O_lVQY3Wngd6kz_0ak07K_600x450.jpg,,ak,61.1194,-149.8974,2021-04-30T19:05:39-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2017-ram-1500-crew-cab-4wd/7315161339.html,anchorage / mat-su,https://anchorage.craigslist.org,35999,2017,ram,1500 crew cab,,gas,91985,automatic,4wd,,pickup,white,https://images.craigslist.org/01111_ln1kA8XnKtpz_0ak07K_600x450.jpg,,ak,61.1194,-149.8974,2021-04-30T19:05:32-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2011-gmc-sierra-1500-crew-cab/7315161307.html,anchorage / mat-su,https://anchorage.craigslist.org,25399,2011,gmc,sierra 1500 crew cab,,other,99202,automatic,,,pickup,white,https://images.craigslist.org/00J0J_5I5fqfeOu8lz_0ak07K_600x450.jpg,,ak,61.1194,-149.8974,2021-04-30T19:05:26-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2014-ford-f150-supercrew-cab/7315161236.html,anchorage / mat-su,https://anchorage.craigslist.org,31999,2014,ford,f150 supercrew cab,,other,81320,automatic,4wd,,pickup,white,https://images.craigslist.org/00Y0Y_bTm3RQBKtEGz_0ak07K_600x450.jpg,,ak,61.1194,-149.8974,2021-04-30T19:05:05-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2014-ford-f150-supercrew-cab/7315161202.html,anchorage / mat-su,https://anchorage.craigslist.org,30999,2014,ford,f150 supercrew cab,,other,94010,automatic,4wd,,pickup,red,https://images.craigslist.org/00h0h_2Hck9KB5cyXz_0ak07K_600x450.jpg,,ak,61.1194,-149.8974,2021-04-30T19:04:57-0800
https://anchorage.craigslist.org/cto/d/anchorage-2004-ford-taurus-se-fwd-runs/7315161187.html,anchorage / mat-su,https://anchorage.craigslist.org,4200,2004,ford,taurus se,good,gas,114800,automatic,fwd,,hatchback,red,https://images.craigslist.org/00h0h_euf8cuTSs6Jz_0t20CI_600x450.jpg,,ak,61.2037,-149.7447,2021-04-30T19:04:54-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2011-chevrolet-silverado-1500/7315161146.html,anchorage / mat-su,https://anchorage.craigslist.org,22999,2011,chevrolet,silverado 1500 crew cab,,other,177206,automatic,4wd,,pickup,white,https://images.craigslist.org/00d0d_eqDtPZgIzUnz_0ak07K_600x450.jpg,,ak,61.1194,-149.8974,2021-04-30T19:04:41-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2011-infiniti-awd-patriot/7315161133.html,anchorage / mat-su,https://anchorage.craigslist.org,19999,2011,infiniti,m,,gas,122009,automatic,,,sedan,custom,https://images.craigslist.org/01010_9X2TQXrNXmz_0ak07K_600x450.jpg,,ak,61.1194,-149.8974,2021-04-30T19:04:36-0800
https://anchorage.craigslist.org/cto/d/wasilla-2004-dodge-ram-2500/7315161102.html,anchorage / mat-su,https://anchorage.craigslist.org,20000,2004,ram,2500 diesel,fair,diesel,202747,automatic,4wd,full-size,truck,blue,https://images.craigslist.org/00w0w_grsyW0PqYY7z_0CI0t2_600x450.jpg,,ak,61.6562,-149.3091,2021-04-30T19:04:30-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2010-chevrolet-avalanche-4wd/7315161066.html,anchorage / mat-su,https://anchorage.craigslist.org,21999,2010,chevrolet,avalanche,,other,136299,automatic,4wd,,SUV,blue,https://images.craigslist.org/00B0B_f2TzfCEiJuKz_0ak07K_600x450.jpg,,ak,61.1194,-149.8974,2021-04-30T19:04:18-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2019-dodge-charger-gt-rwd/7315161045.html,anchorage / mat-su,https://anchorage.craigslist.org,28200,2019,dodge,charger,,gas,12651,other,rwd,,sedan,black,https://images.craigslist.org/00i0i_iXTVqdTGhwnz_0ak07K_600x450.jpg,,ak,61.13336,-149.86595,2021-04-30T19:04:11-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2015-subaru-wrx-awd-patriot/7315161035.html,anchorage / mat-su,https://anchorage.craigslist.org,25999,2015,subaru,wrx,,gas,111985,manual,,,sedan,blue,https://images.craigslist.org/00T0T_2jjm34hjdtdz_0ak07K_600x450.jpg,,ak,61.1194,-149.8974,2021-04-30T19:04:09-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2012-chevrolet-tahoe-4wd/7315160969.html,anchorage / mat-su,https://anchorage.craigslist.org,21999,2012,chevrolet,tahoe,,other,145148,automatic,4wd,,SUV,white,https://images.craigslist.org/01616_9wbc3y3zZpMz_0CI0t2_600x450.jpg,,ak,61.1194,-149.8974,2021-04-30T19:03:53-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2007-cadillac-escalade-awd/7315160948.html,anchorage / mat-su,https://anchorage.craigslist.org,19999,2007,cadillac,escalade,,gas,157919,automatic,,,SUV,white,https://images.craigslist.org/00x0x_6oUNKYlmA6Oz_0ak07K_600x450.jpg,,ak,61.1194,-149.8974,2021-04-30T19:03:49-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2008-cadillac-escalade-esv/7315160876.html,anchorage / mat-su,https://anchorage.craigslist.org,22999,2008,cadillac,escalade esv,,gas,104763,automatic,,,SUV,black,https://images.craigslist.org/00606_9uAsEHcnXYiz_0ak07K_600x450.jpg,,ak,61.1194,-149.8974,2021-04-30T19:03:34-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2005-chevrolet-corvette/7315160850.html,anchorage / mat-su,https://anchorage.craigslist.org,28245,2005,chevrolet,corvette,,gas,26823,,,,other,silver,https://images.craigslist.org/00707_10PRjbqPOUHz_0ak07K_600x450.jpg,,ak,61.1194,-149.8974,2021-04-30T19:03:27-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2012-chevrolet-silverado-2500/7315160796.html,anchorage / mat-su,https://anchorage.craigslist.org,31999,2012,chevrolet,silverado 2500 hd crew cab,,diesel,156457,automatic,4wd,,pickup,black,https://images.craigslist.org/00F0F_3Vn8vREzyH8z_0ak07K_600x450.jpg,,ak,61.1194,-149.8974,2021-04-30T19:03:13-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2005-chrysler-pacifica-fwd/7315160784.html,anchorage / mat-su,https://anchorage.craigslist.org,5999,2005,chrysler,pacifica,,gas,211319,automatic,fwd,,wagon,silver,https://images.craigslist.org/00T0T_kZFOt0wl6Qsz_0ak07K_600x450.jpg,,ak,61.1194,-149.8974,2021-04-30T19:03:11-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2012-gmc-sierra-2500-hd-crew/7315160757.html,anchorage / mat-su,https://anchorage.craigslist.org,29999,2012,gmc,sierra 2500 hd crew cab,,other,187777,automatic,4wd,,pickup,black,https://images.craigslist.org/00r0r_66F0Pw0SUjkz_0ak07K_600x450.jpg,,ak,61.1194,-149.8974,2021-04-30T19:03:02-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2015-subaru-wrx-awd-patriot/7315160744.html,anchorage / mat-su,https://anchorage.craigslist.org,30999,2015,subaru,wrx,,gas,45358,manual,,,sedan,blue,https://images.craigslist.org/00K0K_bnpOkXNKvoEz_0ak07K_600x450.jpg,,ak,61.1194,-149.8974,2021-04-30T19:02:59-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2013-ram-1500-crew-cab-4wd/7315160665.html,anchorage / mat-su,https://anchorage.craigslist.org,26999,2013,ram,1500 crew cab,,gas,143838,automatic,4wd,,pickup,white,https://images.craigslist.org/01717_dUOyLXtdsQCz_0ak07K_600x450.jpg,,ak,61.1194,-149.8974,2021-04-30T19:02:42-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2012-ford-250-lariat-67-diesel/7315158343.html,anchorage / mat-su,https://anchorage.craigslist.org,33999,2012,ford,f-250 lariat 6.7,excellent,diesel,124596,automatic,4wd,full-size,truck,grey,https://images.craigslist.org/00X0X_bj2NP93d3A6z_0CI0t2_600x450.jpg,,ak,61.166353,-149.847206,2021-04-30T18:53:05-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2020-jeep-renegade-altitude/7315152860.html,anchorage / mat-su,https://anchorage.craigslist.org,26900,2020,jeep,renegade,,gas,8135,other,4wd,,SUV,white,https://images.craigslist.org/00404_jsK646LDSDHz_0ak07K_600x450.jpg,,ak,61.13336,-149.86595,2021-04-30T18:30:49-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2015-ram-1500-slt-57-hemi/7315151879.html,anchorage / mat-su,https://anchorage.craigslist.org,29600,2015,ram,1500 slt,excellent,gas,66366,automatic,4wd,full-size,truck,grey,https://images.craigslist.org/00404_2Z7guWA7rs9z_0CI0t2_600x450.jpg,,ak,61.166353,-149.847206,2021-04-30T18:26:56-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2016-volvo-xc90-t6-first/7315151251.html,anchorage / mat-su,https://anchorage.craigslist.org,39600,2016,volvo,xc90 t6,excellent,gas,55563,automatic,4wd,full-size,SUV,black,https://images.craigslist.org/00C0C_enzpYFskqFIz_0CI0t2_600x450.jpg,,ak,61.166353,-149.847206,2021-04-30T18:24:09-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2017-chevy-equinox-premier/7315148818.html,anchorage / mat-su,https://anchorage.craigslist.org,19950,2017,chevrolet,equinox,excellent,gas,70846,automatic,4wd,compact,SUV,silver,https://images.craigslist.org/00U0U_20zNwPGX1O1z_0uY0hq_600x450.jpg,,ak,61.166869,-149.868386,2021-04-30T18:14:51-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2012-mercedes-benz-ml-350/7315145751.html,anchorage / mat-su,https://anchorage.craigslist.org,15888,2012,mercedes-benz,ml 350,,gas,120904,automatic,4wd,,SUV,black,https://images.craigslist.org/00e0e_bk5IEWCni6az_0ak05Q_600x450.jpg,,ak,61.1381,-149.86727,2021-04-30T18:03:34-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2018-bmw-x2-xdrive28i/7315145691.html,anchorage / mat-su,https://anchorage.craigslist.org,33999,2018,bmw,x2 xdrive28i,,gas,16975,other,4wd,,SUV,blue,https://images.craigslist.org/00h0h_6SyqEdPGp2Vz_0ak07K_600x450.jpg,,ak,61.21722,-149.86996,2021-04-30T18:03:23-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2017-volkswagen-golf-gti-20t/7315136651.html,anchorage / mat-su,https://anchorage.craigslist.org,22999,2017,volkswagen,golf gti,,gas,57175,other,fwd,,sedan,grey,https://images.craigslist.org/01515_1ygigjjgJyWz_0ak05Q_600x450.jpg,,ak,61.1381,-149.86727,2021-04-30T17:31:35-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2019-chevrolet-equinox-awd/7315136554.html,anchorage / mat-su,https://anchorage.craigslist.org,26499,2019,chevrolet,equinox,,gas,12733,other,4wd,,SUV,grey,https://images.craigslist.org/00D0D_464c1C4vqt4z_0ak07K_600x450.jpg,,ak,61.21722,-149.86996,2021-04-30T17:31:18-0800
https://anchorage.craigslist.org/cto/d/jber-1971-chevrolet-10-short-bed/7315134752.html,anchorage / mat-su,https://anchorage.craigslist.org,55000,1971,,C10,,gas,5000,automatic,,,,,https://images.craigslist.org/00x0x_b1h0aao07jAz_0CI0t2_600x450.jpg,,ak,61.3114,-149.5085,2021-04-30T17:25:32-0800
https://anchorage.craigslist.org/cto/d/anchorage-chevy-silverado-1500-extended/7315130821.html,anchorage / mat-su,https://anchorage.craigslist.org,6495,1999,chevrolet,silverado,,gas,180000,automatic,,,,,https://images.craigslist.org/00000_k7ZXMdybRt3z_0CI0t2_600x450.jpg,,ak,61.1901,-149.9361,2021-04-30T17:12:54-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2016-dodge-dart-4dr-sdn-sxt/7315127475.html,anchorage / mat-su,https://anchorage.craigslist.org,13499,2016,dodge,dart,,gas,34297,other,fwd,,sedan,silver,https://images.craigslist.org/01111_9HhIX4kvUNRz_0ak07K_600x450.jpg,,ak,61.21722,-149.86996,2021-04-30T17:02:51-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2019-dodge-charger-sxt-rwd/7315127452.html,anchorage / mat-su,https://anchorage.craigslist.org,28888,2019,dodge,charger,,gas,36334,automatic,rwd,,sedan,red,https://images.craigslist.org/00B0B_jFxGXNts9hNz_0ak05Q_600x450.jpg,,ak,61.1381,-149.86727,2021-04-30T17:02:47-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2014-volvo-xc60-t6-awd/7315125133.html,anchorage / mat-su,https://anchorage.craigslist.org,15900,2014,volvo,xc60,,gas,126555,automatic,,full-size,SUV,silver,https://images.craigslist.org/00T0T_iePI1wyUIF0z_0ak07K_600x450.jpg,,ak,61.154052,-149.864208,2021-04-30T16:55:43-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2019-subaru-impreza-premium/7315117352.html,anchorage / mat-su,https://anchorage.craigslist.org,24194,2019,subaru,impreza,,gas,17533,automatic,4wd,,wagon,,https://images.craigslist.org/00G0G_9AB1GGdT9LGz_0kE0fu_600x450.jpg,,ak,61.176984,-149.86941,2021-04-30T16:32:42-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2019-subaru-impreza-premium/7315116954.html,anchorage / mat-su,https://anchorage.craigslist.org,23194,2019,subaru,impreza,,gas,18303,automatic,4wd,,sedan,,https://images.craigslist.org/00S0S_gAG5au0ftPTz_0kE0fu_600x450.jpg,,ak,61.176984,-149.86941,2021-04-30T16:31:36-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2020-kia-soul/7315116620.html,anchorage / mat-su,https://anchorage.craigslist.org,22194,2020,kia,soul,,gas,14859,automatic,fwd,,wagon,white,https://images.craigslist.org/00j0j_8OzIacnJjxxz_0kE0fu_600x450.jpg,,ak,61.176984,-149.86941,2021-04-30T16:30:42-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2003-subaru-forester-wagon-5d/7315097009.html,anchorage / mat-su,https://anchorage.craigslist.org,0,2003,subaru,forester awd,,gas,71716,automatic,,,,,https://images.craigslist.org/00K0K_hpsMqGlW1mrz_0g80g8_600x450.jpg,,ak,61.172881,-149.908147,2021-04-30T15:38:52-0800
https://anchorage.craigslist.org/ctd/d/anchorage-1994-dodge-viper-rt-10-auction/7315096753.html,anchorage / mat-su,https://anchorage.craigslist.org,0,1994,dodge,viper rt/10,,gas,20296,manual,,,,,https://images.craigslist.org/00E0E_77Ss56WxNB2z_0g80g8_600x450.jpg,,ak,61.172788,-149.908254,2021-04-30T15:38:13-0800
https://anchorage.craigslist.org/cto/d/anchorage-2018-volvo-xc60-t6-in-ion-awd/7315094906.html,anchorage / mat-su,https://anchorage.craigslist.org,46900,2018,volvo,xc60,excellent,gas,39000,automatic,4wd,mid-size,SUV,green,https://images.craigslist.org/00f0f_kB0IqLXgOUXz_0jm0db_600x450.jpg,,ak,61.2116,-149.8761,2021-04-30T15:33:46-0800
https://anchorage.craigslist.org/cto/d/wasilla-2011-mazda-mazda-i-sport-low/7315093419.html,anchorage / mat-su,https://anchorage.craigslist.org,7500,2011,mazda,3 i sport,excellent,gas,42000,automatic,fwd,mid-size,sedan,silver,https://images.craigslist.org/00I0I_1Z80LuxB7YMz_0ft0bC_600x450.jpg,,ak,61.5923,-149.3959,2021-04-30T15:30:09-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2019-jeep-renegade-latitude/7315090870.html,anchorage / mat-su,https://anchorage.craigslist.org,24995,2019,jeep,renegade latitude 4x4,excellent,gas,1153,automatic,4wd,,SUV,black,https://images.craigslist.org/00w0w_1tCDcgBgjYjz_0cU08B_600x450.jpg,,ak,61.217822,-149.870167,2021-04-30T15:23:53-0800
https://anchorage.craigslist.org/cto/d/wasilla-2015-toyota-corolla-55k-miles/7315088939.html,anchorage / mat-su,https://anchorage.craigslist.org,9500,2015,toyota,corolla,good,gas,55000,automatic,fwd,mid-size,,black,https://images.craigslist.org/00w0w_PPFLaperFKz_0CI0t2_600x450.jpg,,ak,61.5923,-149.3959,2021-04-30T15:19:22-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2019-subaru-forester-premium/7315088883.html,anchorage / mat-su,https://anchorage.craigslist.org,29995,2019,subaru,forester premium,excellent,gas,17808,automatic,4wd,,SUV,silver,https://images.craigslist.org/00A0A_i6Y8ZMUokmXz_0cU08B_600x450.jpg,,ak,61.217801,-149.870317,2021-04-30T15:19:13-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2005-saturn-vue/7315083806.html,anchorage / mat-su,https://anchorage.craigslist.org,5300,2005,saturn,vue,good,gas,108000,automatic,4wd,mid-size,SUV,green,https://images.craigslist.org/00T0T_5RzaQZLJBXgz_1320MM_600x450.jpg,,ak,61.1549,-149.8866,2021-04-30T15:07:34-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2017-bmw-series-330i-xdrive/7315078307.html,anchorage / mat-su,https://anchorage.craigslist.org,24995,2017,bmw,330i,,gas,32792,automatic,,compact,sedan,,https://images.craigslist.org/00T0T_Wxqwk3cmrqz_0jm0cU_600x450.jpg,,ak,61.16167,-149.86312,2021-04-30T14:55:50-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2015-chevrolet-silverado-lt/7315074901.html,anchorage / mat-su,https://anchorage.craigslist.org,29500,2015,chevrolet,silverado,excellent,gas,118357,automatic,4wd,full-size,truck,white,https://images.craigslist.org/00e0e_7u9u9cx6Ehqz_0CI0t2_600x450.jpg,,ak,61.166353,-149.847206,2021-04-30T14:48:14-0800
