url,region,region_url,ask_price,year_of_manufacturing,manufacturer,model,condition,cylinders,fuel,odometer_reading,title_status,transmission,VIN,drive,type,shade,posting_date
https://anchorage.craigslist.org/ctd/d/anchorage-2013-hyundai-elantra-4dr-sdn/7307260238.html,anchorage / mat-su,https://anchorage.craigslist.org,10991,2013,hyundai,elantra,,4 cylinders,gas,59701,clean,automatic,5NPDH4AE3DH187769,fwd,sedan,grey,2021-04-15T09:02:21-0800
https://anchorage.craigslist.org/cto/d/wasilla-nice-2015-jeep-cherokee/7307243225.html,anchorage / mat-su,https://anchorage.craigslist.org,12500,2015,jeep,cherokee,excellent,4 cylinders,gas,69500,rebuilt,automatic,,4wd,,silver,2021-04-15T08:36:44-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2017-mini-cooper-clubman/7307242955.html,anchorage / mat-su,https://anchorage.craigslist.org,17988,2017,mini,cooper clubman,,3 cylinders,gas,47253,clean,automatic,WMWLU1C58H2F27508,4wd,sedan,white,2021-04-15T08:36:17-0800
https://anchorage.craigslist.org/ctd/d/wasilla-2019-dodge-charger-sxt-awd/7307242925.html,anchorage / mat-su,https://anchorage.craigslist.org,29992,2019,dodge,charger,,6 cylinders,gas,12139,clean,other,2C3CDXJG3KH611777,4wd,sedan,red,2021-04-15T08:36:14-0800
https://anchorage.craigslist.org/ctd/d/wasilla-2015-ram-wd-crew-cab-1405/7307242731.html,anchorage / mat-su,https://anchorage.craigslist.org,34995,2015,ram,1500,,8 cylinders,gas,71225,clean,automatic,1C6RR7PT4FS528702,4wd,truck,,2021-04-15T08:35:57-0800
https://anchorage.craigslist.org/ctd/d/wasilla-2020-jeep-cherokee-limited-4x4/7307242740.html,anchorage / mat-su,https://anchorage.craigslist.org,27972,2020,jeep,cherokee,,6 cylinders,gas,23251,clean,other,1C4PJMDX3LD586622,4wd,SUV,white,2021-04-15T08:35:58-0800
https://anchorage.craigslist.org/ctd/d/wasilla-2017-mini-cooper-countryman/7307242578.html,anchorage / mat-su,https://anchorage.craigslist.org,26980,2017,mini,cooper countryman,,4 cylinders,gas,13095,clean,automatic,WMZYT5C32H3D80887,4wd,sedan,white,2021-04-15T08:35:45-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2019-mini-cooper-countryman/7307242430.html,anchorage / mat-su,https://anchorage.craigslist.org,34999,2019,mini,cooper countryman,,4 cylinders,gas,12,clean,other,WMZYT5C59K3G90222,4wd,sedan,black,2021-04-15T08:35:32-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2020-jeep-renegade-latitude/7307241522.html,anchorage / mat-su,https://anchorage.craigslist.org,22900,2020,jeep,renegade,,4 cylinders,gas,25976,clean,other,ZACNJBBB4LPK95676,4wd,SUV,black,2021-04-15T08:34:13-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2018-chrysler-financing/7307223285.html,anchorage / mat-su,https://anchorage.craigslist.org,23999,2018,chrysler,300,,6 cylinders,gas,58609,clean,automatic,2C3CCAKG0JH165293,,sedan,silver,2021-04-15T08:07:02-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2010-suzuki-sx4-4dr-sdn-man/7307223202.html,anchorage / mat-su,https://anchorage.craigslist.org,5988,2010,,Suzuki SX4,,4 cylinders,gas,83025,clean,manual,JS2YC5A25A6304257,fwd,sedan,grey,2021-04-15T08:06:56-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2009-cadillac-cts-financing/7307223146.html,anchorage / mat-su,https://anchorage.craigslist.org,10999,2009,cadillac,cts,,6 cylinders,gas,126448,clean,automatic,1G6DT57V290148559,,sedan,black,2021-04-15T08:06:50-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2018-ford-150-xlt-4wd/7307223054.html,anchorage / mat-su,https://anchorage.craigslist.org,34550,2018,ford,f-150,,6 cylinders,gas,84247,clean,automatic,1FTFW1EG5JKD75702,4wd,truck,grey,2021-04-15T08:06:43-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2007-dodge-caliber-financing/7307222967.html,anchorage / mat-su,https://anchorage.craigslist.org,6999,2007,dodge,caliber,,4 cylinders,gas,107888,clean,automatic,1B3HB48B87D147598,fwd,wagon,red,2021-04-15T08:06:36-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2013-nissan-rogue-sv-sl-pkg/7307222849.html,anchorage / mat-su,https://anchorage.craigslist.org,12999,2013,nissan,rogue,,4 cylinders,gas,93299,clean,automatic,JN8AS5MV3DW140732,,SUV,red,2021-04-15T08:06:25-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2015-chevrolet-silverado-1500/7307222637.html,anchorage / mat-su,https://anchorage.craigslist.org,43999,2015,chevrolet,silverado,,8 cylinders,gas,53600,clean,automatic,3GCUKSEC6FG295460,4wd,pickup,blue,2021-04-15T08:06:05-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2008-land-rover-range-rover/7307222516.html,anchorage / mat-su,https://anchorage.craigslist.org,14999,2008,rover,sport,,8 cylinders,gas,110854,clean,automatic,SALSK25478A180022,4wd,SUV,red,2021-04-15T08:05:56-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2012-toyota-rav4-financing/7307222389.html,anchorage / mat-su,https://anchorage.craigslist.org,12999,2012,toyota,rav4,,4 cylinders,gas,141429,clean,automatic,2T3BF4DV1CW212085,4wd,SUV,silver,2021-04-15T08:05:44-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2007-ford-taurus-financing/7307222262.html,anchorage / mat-su,https://anchorage.craigslist.org,5999,2007,ford,taurus,,6 cylinders,gas,88328,clean,automatic,1FAFP53U37A115509,fwd,sedan,custom,2021-04-15T08:05:32-0800
https://anchorage.craigslist.org/ctd/d/wasilla-2019-ram-2500-limited-4x4-mega/7307220790.html,anchorage / mat-su,https://anchorage.craigslist.org,77977,2019,ram,2500,,6 cylinders,diesel,28021,clean,other,3C6UR5TL3KG572843,4wd,truck,silver,2021-04-15T08:03:22-0800
https://anchorage.craigslist.org/ctd/d/wasilla-2019-ram-1500-classic-slt-4x4/7307220616.html,anchorage / mat-su,https://anchorage.craigslist.org,33933,2019,ram,1500 classic,,8 cylinders,gas,47694,clean,other,1C6RR7LT4KS527131,4wd,truck,silver,2021-04-15T08:03:06-0800
https://anchorage.craigslist.org/ctd/d/wasilla-2019-nissan-maxima-sv-35l/7307220417.html,anchorage / mat-su,https://anchorage.craigslist.org,27972,2019,nissan,maxima,,6 cylinders,gas,22962,clean,automatic,1N4AA6AV1KC377118,fwd,sedan,grey,2021-04-15T08:02:51-0800
https://anchorage.craigslist.org/ctd/d/wasilla-2014-gmc-sierra-2500hd-4wd-crew/7307219730.html,anchorage / mat-su,https://anchorage.craigslist.org,32995,2014,gmc,sierra 2500hd,,8 cylinders,gas,145301,clean,automatic,1GT121CG1EF191929,4wd,truck,black,2021-04-15T08:01:53-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2019-chevrolet-equinox-awd/7307219699.html,anchorage / mat-su,https://anchorage.craigslist.org,26499,2019,chevrolet,equinox,,4 cylinders,gas,12733,clean,other,3GNAXVEX7KS632712,4wd,SUV,grey,2021-04-15T08:01:51-0800
https://anchorage.craigslist.org/ctd/d/wasilla-2011-chevrolet-silverado-wd/7307219587.html,anchorage / mat-su,https://anchorage.craigslist.org,19995,2011,chevrolet,silverado 1500,,8 cylinders,gas,146517,clean,automatic,3GCPKSE32BG287136,4wd,truck,silver,2021-04-15T08:01:40-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2014-mini-countryman-all4-4dr/7307219540.html,anchorage / mat-su,https://anchorage.craigslist.org,16499,2014,mini,countryman,,4 cylinders,gas,71049,clean,other,WMWZC5C59EWP35984,4wd,sedan,white,2021-04-15T08:01:35-0800
https://anchorage.craigslist.org/cto/d/wasilla-1993-mercedes-benz-190e/7307063168.html,anchorage / mat-su,https://anchorage.craigslist.org,3200,1993,mercedes-benz,,,,gas,143000,clean,automatic,,,,,2021-04-14T21:59:03-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2015-ford-expedition-xlt-4x4/7307056083.html,anchorage / mat-su,https://anchorage.craigslist.org,29995,2015,ford,expedition xlt 4x4,like new,8 cylinders,gas,81254,clean,automatic,1FMJU1JT3FEF39615,4wd,SUV,black,2021-04-14T21:01:18-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2017-nissan-pathfinder-sl-35l/7307056022.html,anchorage / mat-su,https://anchorage.craigslist.org,28995,2017,nissan,pathfinder sl 4wd,like new,6 cylinders,gas,33974,clean,automatic,5N1DR2MMXHC603625,4wd,SUV,red,2021-04-14T21:00:55-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2014-chevrolet-silverado-1500/7307054522.html,anchorage / mat-su,https://anchorage.craigslist.org,34995,2014,chevrolet,silverado 1500,like new,8 cylinders,gas,61100,clean,automatic,3GCUKSEC1EG421691,4wd,truck,brown,2021-04-14T20:51:01-0800
https://anchorage.craigslist.org/cto/d/wasilla-2004-chrysler-sebring/7307046725.html,anchorage / mat-su,https://anchorage.craigslist.org,1234,2004,chrysler,sebring,,,gas,140000,clean,automatic,,,,,2021-04-14T20:04:19-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2015-ford-focus-se-sedan-4d/7307046302.html,anchorage / mat-su,https://anchorage.craigslist.org,6900,2015,ford,focus,,4 cylinders,other,61639,rebuilt,automatic,1FADP3F29FL284104,fwd,sedan,custom,2021-04-14T20:01:47-0800
https://anchorage.craigslist.org/cto/d/wasilla-hyundai-sonata-2003/7307041529.html,anchorage / mat-su,https://anchorage.craigslist.org,600,2003,hyundai,sonata,fair,,gas,150000,clean,automatic,,,,,2021-04-14T19:35:46-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2019-land-rover-discovery/7307040459.html,anchorage / mat-su,https://anchorage.craigslist.org,33900,2019,rover,discovery sport,,4 cylinders,gas,15749,clean,other,SALCP2FX4KH809216,4wd,SUV,white,2021-04-14T19:30:45-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2016-hyundai-tucson-awd-4dr/7307033985.html,anchorage / mat-su,https://anchorage.craigslist.org,18900,2016,hyundai,tucson,,4 cylinders,gas,82418,clean,other,KM8J3CA21GU103777,4wd,SUV,grey,2021-04-14T19:02:16-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2015-toyota-4runner-4wd-4dr/7307026456.html,anchorage / mat-su,https://anchorage.craigslist.org,29900,2015,toyota,4runner,,6 cylinders,gas,95968,clean,other,JTEBU5JRXF5215755,4wd,SUV,white,2021-04-14T18:31:31-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2020-chevrolet-equinox-awd/7307018406.html,anchorage / mat-su,https://anchorage.craigslist.org,27199,2020,chevrolet,equinox,,4 cylinders,gas,3191,clean,automatic,2GNAXSEV8L6270998,4wd,SUV,black,2021-04-14T18:02:18-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2014-chevrolet-equinox-fwd/7307009486.html,anchorage / mat-su,https://anchorage.craigslist.org,15988,2014,chevrolet,equinox,,4 cylinders,gas,67535,clean,automatic,1GNALDEK6EZ134549,fwd,SUV,white,2021-04-14T17:31:50-0800
https://anchorage.craigslist.org/ctd/d/wasilla-2002-dodge-ram-2500-cummins/7307008896.html,anchorage / mat-su,https://anchorage.craigslist.org,9900,2002,ram,2500,good,6 cylinders,diesel,220000,clean,automatic,,4wd,pickup,blue,2021-04-14T17:30:01-0800
https://anchorage.craigslist.org/ctd/d/wasilla-2010-jeep-wrangler-unlimited/7307006137.html,anchorage / mat-su,https://anchorage.craigslist.org,13900,2010,,Keep wrangler,excellent,6 cylinders,gas,179200,clean,automatic,,4wd,SUV,blue,2021-04-14T17:21:24-0800
https://anchorage.craigslist.org/ctd/d/wasilla-2015-ram-1500-quad-cab-one/7306999376.html,anchorage / mat-su,https://anchorage.craigslist.org,0,2015,ram,1500 quad cab,,8 cylinders,gas,83000,clean,automatic,1C6RR7HT7FS599701,4wd,pickup,custom,2021-04-14T17:01:31-0800
https://anchorage.craigslist.org/ctd/d/wasilla-2018-chevrolet-malibu-ez/7306999344.html,anchorage / mat-su,https://anchorage.craigslist.org,0,2018,chevrolet,malibu,,4 cylinders,gas,27600,clean,automatic,1G1ZD5ST3JF245396,fwd,sedan,custom,2021-04-14T17:01:27-0800
https://anchorage.craigslist.org/ctd/d/wasilla-2017-dodge-charger-ez-finance/7306999297.html,anchorage / mat-su,https://anchorage.craigslist.org,0,2017,dodge,charger,,6 cylinders,gas,50162,clean,automatic,2C3CDXJG1HH579436,,sedan,,2021-04-14T17:01:22-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2020-chevrolet-trax-awd-4dr-ls/7306999294.html,anchorage / mat-su,https://anchorage.craigslist.org,17999,2020,chevrolet,trax,,4 cylinders,gas,3932,clean,automatic,3GNCJNSB3LL129757,4wd,SUV,black,2021-04-14T17:01:22-0800
https://anchorage.craigslist.org/ctd/d/wasilla-2014-ram-1500-crew-cab-ez/7306999277.html,anchorage / mat-su,https://anchorage.craigslist.org,0,2014,ram,1500 crew cab,,8 cylinders,gas,151894,clean,automatic,1C6RR7MT8ES295071,4wd,pickup,white,2021-04-14T17:01:18-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2019-ford-150-xlt/7306990576.html,anchorage / mat-su,https://anchorage.craigslist.org,43194,2019,ford,f-150,,6 cylinders,gas,26147,clean,automatic,1FTEW1EP3KFB07527,4wd,truck,,2021-04-14T16:36:26-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2019-ford-explorer-platinum/7306989824.html,anchorage / mat-su,https://anchorage.craigslist.org,43194,2019,ford,explorer,,6 cylinders,gas,15757,clean,automatic,1FM5K8HT6KGA42742,4wd,SUV,black,2021-04-14T16:34:19-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2017-toyota-rav-le-awd/7306979116.html,anchorage / mat-su,https://anchorage.craigslist.org,25999,2017,toyota,rav 4 le,excellent,4 cylinders,gas,46699,clean,automatic,2T3BFREV0HW624050,4wd,SUV,white,2021-04-14T16:06:30-0800
https://anchorage.craigslist.org/cto/d/anchorage-2004-awd-silverado-ss-one/7306974779.html,anchorage / mat-su,https://anchorage.craigslist.org,24950,2004,chevrolet,silverado ss,like new,8 cylinders,gas,64000,clean,automatic,,4wd,pickup,black,2021-04-14T15:56:14-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2017-nissan-rogue-sv-awd/7306968805.html,anchorage / mat-su,https://anchorage.craigslist.org,23999,2017,nissan,rogue sv,like new,4 cylinders,gas,42056,clean,automatic,5N1AT2MVXHC836871,4wd,SUV,silver,2021-04-14T15:41:36-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2020-bmw-series-330i-xdrive/7306965568.html,anchorage / mat-su,https://anchorage.craigslist.org,37995,2020,bmw,330i,excellent,4 cylinders,gas,19120,clean,automatic,WBA5R7C04LFH38854,4wd,sedan,black,2021-04-14T15:33:52-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2016-bmw-x4-xdrive35i-awd/7306965531.html,anchorage / mat-su,https://anchorage.craigslist.org,32995,2016,bmw,x4 xdrive m-sport,excellent,6 cylinders,gas,11523,clean,automatic,5UXXW5C52G0N93242,4wd,SUV,black,2021-04-14T15:33:47-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2017-toyota-tacoma-trd-sport/7306965483.html,anchorage / mat-su,https://anchorage.craigslist.org,34995,2017,toyota,tacoma trd sport 4x4,excellent,6 cylinders,gas,72239,clean,automatic,5TFCZ5AN1HX091597,4wd,pickup,red,2021-04-14T15:33:41-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2017-maserati-levante-awd-30l/7306965446.html,anchorage / mat-su,https://anchorage.craigslist.org,53995,2017,,Maserati Levante S,excellent,6 cylinders,gas,27300,clean,automatic,ZN661YUS0HX263351,4wd,SUV,grey,2021-04-14T15:33:36-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2017-audi-allroad-premium/7306965422.html,anchorage / mat-su,https://anchorage.craigslist.org,32995,2017,audi,all road,excellent,4 cylinders,gas,49042,clean,automatic,WA18NAF45HA157723,4wd,wagon,black,2021-04-14T15:33:32-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2018-ram-2500-power-wagon-4x4/7306965387.html,anchorage / mat-su,https://anchorage.craigslist.org,54995,2018,ram,2500 power wagon 4x4,excellent,8 cylinders,gas,18681,clean,automatic,3C6TR5EJ7JG415418,4wd,pickup,white,2021-04-14T15:33:28-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2016-mazda-mazda6-grand/7306965324.html,anchorage / mat-su,https://anchorage.craigslist.org,17995,2016,mazda,cx-5 grand touring,excellent,4 cylinders,gas,67594,clean,automatic,JM1GJ1W50G1430829,fwd,sedan,silver,2021-04-14T15:33:21-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2017-tesla-model-100d-awd/7306965211.html,anchorage / mat-su,https://anchorage.craigslist.org,63995,2017,tesla,model s 100d awd,excellent,4 cylinders,electric,32740,clean,automatic,5YJSA1E25HF204392,4wd,sedan,blue,2021-04-14T15:33:07-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2018-kia-optima-ex-heated/7306965177.html,anchorage / mat-su,https://anchorage.craigslist.org,18995,2018,kia,optima ex,excellent,4 cylinders,gas,24663,clean,automatic,5XXGU4L33JG221883,fwd,sedan,silver,2021-04-14T15:33:03-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2014-mercedes-benz-glk-350/7306964967.html,anchorage / mat-su,https://anchorage.craigslist.org,19995,2014,mercedes-benz,benz glk350 4matic awd,excellent,6 cylinders,gas,88514,clean,automatic,WDCGG8JB4EG266235,4wd,SUV,silver,2021-04-14T15:32:39-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2017-chrysler-300-limited-awd/7306964890.html,anchorage / mat-su,https://anchorage.craigslist.org,20500,2017,chrysler,300 limited,excellent,6 cylinders,gas,64261,clean,automatic,2C3CCARG2HH610410,4wd,sedan,silver,2021-04-14T15:32:31-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2017-mazda-sport-automatic/7306964855.html,anchorage / mat-su,https://anchorage.craigslist.org,17750,2017,mazda,3 sport,excellent,4 cylinders,gas,9157,clean,automatic,3MZBN1U76HM125775,fwd,sedan,grey,2021-04-14T15:32:27-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2018-chevrolet-cruze-premier/7306964823.html,anchorage / mat-su,https://anchorage.craigslist.org,17850,2018,chevrolet,cruze premier,excellent,4 cylinders,gas,19146,clean,automatic,3G1BF6SM7JS628795,fwd,sedan,grey,2021-04-14T15:32:22-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2017-bmw-x1-xdrive28i-awd/7306964774.html,anchorage / mat-su,https://anchorage.craigslist.org,24995,2017,bmw,x1 xdrive28i awd,excellent,4 cylinders,gas,44040,clean,automatic,WBXHT3C37H5F68753,4wd,SUV,black,2021-04-14T15:32:16-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2012-chevrolet-cruze-ltz-low/7306952540.html,anchorage / mat-su,https://anchorage.craigslist.org,9999,2012,chevrolet,cruze ltz,excellent,4 cylinders,gas,54693,clean,automatic,1G1PH5SC4C7273930,fwd,sedan,red,2021-04-14T15:04:05-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2017-ram-ram-pickup-1500/7306945331.html,anchorage / mat-su,https://anchorage.craigslist.org,32995,2017,ram,1500,,,gas,65290,clean,automatic,1C6RR6PT8HS762337,fwd,pickup,silver,2021-04-14T14:48:21-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2013-ford-150-f150-150/7306938787.html,anchorage / mat-su,https://anchorage.craigslist.org,25995,2013,ford,f-150,,,gas,110248,clean,automatic,1FTFW1ET8DFE08136,4wd,pickup,red,2021-04-14T14:33:41-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2010-volkswagen-gti-20/7306937740.html,anchorage / mat-su,https://anchorage.craigslist.org,11999,2010,volkswagen,gti,excellent,4 cylinders,gas,94067,clean,automatic,WVWFD7AJXAW218640,fwd,hatchback,grey,2021-04-14T14:31:28-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2014-chevrolet-chevy/7306929278.html,anchorage / mat-su,https://anchorage.craigslist.org,33995,2014,chevrolet,silverado,,,other,80032,clean,automatic,3GCUKTEC1EG500686,4wd,pickup,,2021-04-14T14:13:29-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2012-chevrolet-impala-ltz/7306920886.html,anchorage / mat-su,https://anchorage.craigslist.org,8650,2012,chevrolet,impala ltz,good,6 cylinders,gas,79767,clean,automatic,,,,,2021-04-14T13:57:11-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2019-dodge-grand-caravan-sxt/7306919087.html,anchorage / mat-su,https://anchorage.craigslist.org,20995,2019,dodge,grand caravan,,,other,40599,clean,automatic,2C4RDGCG9KR545345,fwd,mini-van,white,2021-04-14T13:53:32-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2019-dodge-grand-caravan-sxt/7306908597.html,anchorage / mat-su,https://anchorage.craigslist.org,20995,2019,dodge,grand caravan,,,other,31183,clean,automatic,2C4RDGCG9KR661578,fwd,mini-van,black,2021-04-14T13:33:22-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2015-dodge-dart-4dr-sdn-gt/7306908254.html,anchorage / mat-su,https://anchorage.craigslist.org,11992,2015,dodge,dart,,4 cylinders,gas,1,clean,automatic,1C3CDFEB7FD237508,fwd,sedan,orange,2021-04-14T13:32:42-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2019-dodge-grand-caravan-sxt/7306897462.html,anchorage / mat-su,https://anchorage.craigslist.org,18995,2019,dodge,grand caravan,,,other,46637,clean,automatic,2C4RDGCG7KR564119,fwd,mini-van,,2021-04-14T13:13:16-0800
https://anchorage.craigslist.org/cto/d/anchorage-2019-f350-2020-artic-fox-990/7306896169.html,anchorage / mat-su,https://anchorage.craigslist.org,116000,2019,ford,f350 diesels powerstroke,like new,8 cylinders,diesel,24000,lien,automatic,,4wd,truck,white,2021-04-14T13:11:00-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2014-cadillac-cts-20/7306892309.html,anchorage / mat-su,https://anchorage.craigslist.org,23999,2014,cadillac,cts,,4 cylinders,gas,84649,clean,automatic,1G6AY5SX3E0168567,,sedan,black,2021-04-14T13:04:09-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2018-mazda-mazda3-door-sport/7306891439.html,anchorage / mat-su,https://anchorage.craigslist.org,18991,2018,mazda,mazda3 4-door,,4 cylinders,gas,21890,clean,automatic,3MZBN1U7XJM184205,fwd,sedan,silver,2021-04-14T13:02:40-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2012-chevrolet-chevy-tahoe/7306886171.html,anchorage / mat-su,https://anchorage.craigslist.org,22995,2012,chevrolet,tahoe,,,other,109937,clean,automatic,1GNSKCE04CR186095,4wd,SUV,,2021-04-14T12:53:33-0800
https://anchorage.craigslist.org/cto/d/anchorage-2006-subaru-outback/7306878007.html,anchorage / mat-su,https://anchorage.craigslist.org,6500,2006,subaru,outback,,,gas,245000,clean,automatic,,,,,2021-04-14T12:39:30-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2013-ford-150-f150-150-xl-4x4/7306874642.html,anchorage / mat-su,https://anchorage.craigslist.org,23995,2013,ford,f-150,,,other,58093,clean,automatic,1FTFW1EF2DKD91366,4wd,pickup,silver,2021-04-14T12:33:25-0800
https://anchorage.craigslist.org/ctd/d/anchorage-1966-ford-mustang-financing/7306862822.html,anchorage / mat-su,https://anchorage.craigslist.org,24995,1966,ford,mustang,,,gas,43717,clean,manual,0R07C118059,,other,,2021-04-14T12:13:27-0800
https://anchorage.craigslist.org/cto/d/anchorage-2017-chevrolet-tahoe/7306857729.html,anchorage / mat-su,https://anchorage.craigslist.org,42900,2017,chevrolet,tahoe,,,gas,48036,clean,automatic,,,,,2021-04-14T12:04:52-0800
https://anchorage.craigslist.org/ctd/d/anchorage-1991-chevrolet-chevy-k-1500/7306848260.html,anchorage / mat-su,https://anchorage.craigslist.org,5500,1991,chevrolet,gmt-400,,,gas,181256,clean,manual,1GCDC14Z7MZ190663,fwd,pickup,blue,2021-04-14T11:49:22-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2018-volkswagen-passat-v6-gt/7306839183.html,anchorage / mat-su,https://anchorage.craigslist.org,24991,2018,volkswagen,passat,,6 cylinders,gas,19574,clean,other,1VWJM7A31JC036402,fwd,sedan,black,2021-04-14T11:33:21-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2020-toyota-4runner-sr5/7306838442.html,anchorage / mat-su,https://anchorage.craigslist.org,41194,2020,toyota,4runner,,6 cylinders,gas,12287,clean,automatic,JTEBU5JR8L5749820,4wd,SUV,grey,2021-04-14T11:32:02-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2019-dodge-journey-gt/7306838235.html,anchorage / mat-su,https://anchorage.craigslist.org,23194,2019,dodge,journey,,6 cylinders,gas,35731,clean,automatic,3C4PDCEG0KT693815,fwd,SUV,,2021-04-14T11:31:40-0800
https://anchorage.craigslist.org/ctd/d/anchorage-1966-ford-mustang-financing/7306836192.html,anchorage / mat-su,https://anchorage.craigslist.org,24995,1966,ford,mustang,,,gas,91603,clean,automatic,6F07T359444,,other,,2021-04-14T11:28:16-0800
https://anchorage.craigslist.org/cto/d/anchorage-2003-buick-park-avenueloaded/7306826271.html,anchorage / mat-su,https://anchorage.craigslist.org,3500,2003,buick,park avenue ultra,good,6 cylinders,gas,200000,clean,automatic,,,sedan,red,2021-04-14T11:11:45-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2014-gmc-sierra-slt-53-4x4/7306825133.html,anchorage / mat-su,https://anchorage.craigslist.org,35999,2014,gmc,sierra 1500,excellent,8 cylinders,gas,78733,clean,automatic,3GTU2VEC0EG364806,4wd,truck,black,2021-04-14T11:10:00-0800
https://anchorage.craigslist.org/cto/d/wasilla-2019-dodge-journey-seats/7306824266.html,anchorage / mat-su,https://anchorage.craigslist.org,20500,2019,dodge,journey,like new,6 cylinders,gas,24000,rebuilt,automatic,,,,,2021-04-14T11:08:37-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2007-honda-cr-ex-w-navi-awd/7306821327.html,anchorage / mat-su,https://anchorage.craigslist.org,9995,2007,honda,cr-v,,,gas,154722,clean,automatic,JHLRE48737C055877,4wd,SUV,,2021-04-14T11:03:36-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2014-dodge-durango-2wd-4dr-sxt/7306820087.html,anchorage / mat-su,https://anchorage.craigslist.org,19991,2014,dodge,durango,,6 cylinders,gas,115532,clean,automatic,1C4RDHAG9EC513842,rwd,SUV,white,2021-04-14T11:01:43-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2015-ram-1500-slt-57-4x4/7306812050.html,anchorage / mat-su,https://anchorage.craigslist.org,29999,2015,ram,1500 slt,good,8 cylinders,gas,66366,clean,automatic,3C6RR7LT3FG711814,4wd,truck,silver,2021-04-14T10:49:19-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2013-honda-civic-lx-4dr-sedan/7306805147.html,anchorage / mat-su,https://anchorage.craigslist.org,9995,2013,honda,civic,,,gas,122295,clean,automatic,2HGFB2F56DH511718,,sedan,black,2021-04-14T10:38:10-0800
https://anchorage.craigslist.org/cto/d/houston-2013-gmc-yukon-slt/7306796237.html,anchorage / mat-su,https://anchorage.craigslist.org,16900,2013,gmc,yukon,excellent,8 cylinders,gas,126646,clean,automatic,,4wd,SUV,,2021-04-14T10:24:21-0800
